<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.24	4991.65	5003.65	4846.15	4873.15	213860	6415942	230
2020.06.25	4881.05	4984.05	4792.05	4983.05	210307	6309462	230
2020.06.26	4976.30	5014.55	4888.80	4896.05	212586	6377662	230
2020.06.29	4866.65	4978.15	4857.40	4959.90	168969	5069506	230
2020.06.30	4951.55	4975.05	4900.30	4954.35	158386	4752260	230
2020.07.01	4930.35	4963.60	4849.60	4950.15	150756	4523618	230
2020.07.02	4958.25	5074.00	4954.75	5026.05	170720	5122070	230
2020.07.03	5040.95	5061.95	4979.70	5023.25	87572	2629972	230
2020.07.06	5105.25	5122.50	5057.05	5086.00	150108	4503930	230
2020.07.07	5046.25	5057.50	5005.05	5007.75	137634	4129758	230
2020.07.08	5002.25	5040.50	4966.75	5019.50	165749	4972910	230
2020.07.09	5020.15	5025.40	4901.15	4941.65	176264	5288360	230
2020.07.10	4901.55	4998.55	4878.05	4994.35	177074	5312782	230
2020.07.13	5037.60	5064.35	4960.35	4971.10	180105	5403302	230
2020.07.14	4973.75	5037.75	4937.50	5029.25	255494	7664958	230
2020.07.15	5061.25	5143.60	5034.85	5105.85	204523	6135896	230
2020.07.16	5072.85	5103.35	5045.10	5088.35	170172	5105548	230
2020.07.17	5091.35	5095.10	5044.60	5083.10	126472	3795334	230
2020.07.20	5072.05	5101.30	5010.05	5092.55	136441	4095234	230
2020.07.21	5140.30	5170.05	5065.05	5069.30	160705	4821554	230
2020.07.22	5078.95	5096.95	5022.70	5048.25	150879	4527086	230
2020.07.23	5052.60	5081.60	4974.60	4988.35	188330	5650062	230
2020.07.24	4971.25	4983.25	4922.00	4949.00	180934	5428100	230
2020.07.27	4964.05	4964.05	4917.55	4938.30	125654	3770868	230
2020.07.28	4933.95	4948.45	4888.70	4916.45	143446	4304222	230
2020.07.29	4920.35	4977.60	4918.35	4974.35	103080	3094216	230
