<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.14	34045.00	34464.00	34002.00	34430.95	373531	7475180	200
2021.05.17	34409.00	34454.00	34176.50	34375.00	455718	9117379	200
2021.05.18	34366.00	34496.15	33983.00	34001.00	336576	6745575	200
2021.05.19	33993.00	34069.00	33473.50	33859.15	530773	10619670	200
2021.05.20	33837.00	34243.00	33643.50	34073.00	378600	7576130	200
2021.05.21	34081.00	34424.50	34077.00	34263.00	364244	7290610	200
2021.05.24	34213.00	34478.50	34154.00	34443.00	271814	5442889	140
2021.05.25	34447.00	34534.65	34274.15	34350.00	311329	6236782	140
2021.05.26	34347.00	34470.00	34279.50	34344.00	262803	5267491	200
2021.05.27	34341.00	34626.00	34217.65	34610.00	309139	6190025	200
2021.05.28	34593.00	34670.00	34526.50	34567.95	244778	4911431	200
2021.05.31	34579.00	34605.00	34441.00	34463.00	104897	2128101	140
2021.06.01	34473.00	34858.00	34468.00	34585.00	287689	5766025	200
2021.06.02	34574.00	34715.00	34504.65	34613.65	283168	5673950	200
2021.06.03	34622.00	34679.50	34336.55	34604.00	333435	6682601	200
2021.06.04	34605.00	34785.65	34498.00	34776.95	274892	5504911	140
2021.06.07	34793.00	34859.00	34594.50	34653.00	264233	5299743	200
2021.06.08	34656.00	34688.65	34469.50	34627.00	293707	5884140	140
2021.06.09	34622.00	34680.00	34463.65	34508.00	246773	4953742	140
2021.06.10	34508.00	34770.50	34426.15	34495.65	272531	5473310	200
2021.06.11	34499.00	34658.00	34359.00	34484.45	207774	4174843	200
2021.06.14	34508.00	34600.65	34242.00	34403.00	222084	4458362	200
2021.06.15	34406.00	34511.00	34231.00	34323.00	247047	4955722	200
2021.06.16	34328.00	34356.00	33936.55	33981.65	295259	5925205	200
2021.06.17	33987.00	34117.00	33643.50	33840.00	401324	8032300	200
2021.06.18	33832.00	33886.15	33204.95	33204.95	391055	7833122	200
2021.06.21	33220.00	33937.00	33034.65	33930.00	406835	8140055	200
2021.06.22	33928.00	34056.65	33758.00	33987.00	290456	5815471	200
2021.06.23	33987.00	34092.00	33883.65	33913.00	263655	5296023	200
