<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.09	6717.95	6744.05	6670.15	6696.15	151354	7507351	0
2020.12.10	6706.95	6711.95	6636.95	6646.15	139420	6966535	140
2020.12.11	6650.75	6669.85	6579.75	6627.95	125022	6242112	185
2020.12.14	6645.75	6691.85	6637.95	6641.95	124102	6193954	185
2020.12.15	6649.95	6684.85	6620.75	6680.75	83318	4148543	185
2020.12.16	6682.55	6719.55	6669.55	6702.75	81004	4030778	185
2020.12.17	6699.55	6772.65	6697.55	6751.75	87920	4415571	185
2020.12.18	6742.55	6747.65	6654.75	6660.75	115089	5741045	190
2020.12.21	6664.35	6675.45	6561.35	6628.55	249548	12471860	180
2020.12.22	6648.95	6648.95	6560.45	6637.15	176296	8808500	140
2020.12.23	6629.95	6686.25	6616.95	6677.15	131365	6556358	140
2020.12.24	6687.85	6695.75	6641.85	6661.95	18399	916920	200
2020.12.29	6715.45	6719.55	6658.65	6665.65	123569	6166609	170
2020.12.30	6674.25	6686.55	6621.35	6641.45	106530	5314020	170
2020.12.31	6654.45	6671.55	6570.45	6592.55	23180	1156930	270
2021.01.04	6608.35	6706.35	6595.35	6641.55	241493	12069750	160
2021.01.05	6635.15	6674.25	6618.15	6647.35	194364	9713592	140
2021.01.06	6643.95	6736.25	6558.05	6695.15	303150	15157559	140
2021.01.07	6699.85	6746.15	6670.85	6724.05	161492	8068462	150
2021.01.08	6729.75	6759.05	6703.75	6756.95	170301	8506902	240
2021.01.11	6735.35	6751.35	6663.15	6691.35	139099	6949730	200
2021.01.12	6696.65	6727.75	6635.85	6665.85	141898	7090601	190
2021.01.13	6659.55	6684.85	6644.55	6677.75	108422	5413366	185
2021.01.14	6671.35	6725.65	6658.35	6699.55	101342	5059769	140
2021.01.15	6718.25	6745.35	6656.45	6681.45	130257	6504780	150
2021.01.18	6676.25	6696.55	6639.25	6691.45	86702	4320093	140
2021.01.19	6696.45	6748.75	6694.45	6742.65	95411	4758122	210
2021.01.20	6744.45	6813.65	6743.45	6808.65	84252	4200755	230
2021.01.21	6819.35	6832.45	6793.35	6809.55	67285	3352243	140
2021.01.22	6808.25	6812.35	6756.35	6803.45	106990	5339496	150
2021.01.25	6800.25	6828.35	6751.55	6823.45	178129	8899220	140
2021.01.26	6790.35	6829.45	6783.35	6799.55	74178	3702463	160
2021.01.27	6803.45	6811.55	6682.65	6690.65	245391	12265552	140
2021.01.28	6684.45	6745.15	6586.45	6716.05	310679	15532480	140
2021.01.29	6714.85	6724.95	6535.15	6564.15	288300	14413060	140
2021.02.01	6564.95	6705.45	6506.95	6700.55	237034	11849410	185
2021.02.02	6700.55	6811.75	6692.55	6802.75	173468	8669641	140
2021.02.03	6806.65	6854.65	6790.65	6815.85	167927	8390929	140
2021.02.04	6822.65	6827.95	6749.65	6824.85	129238	6452379	180
2021.02.05	6831.45	6865.45	6807.45	6838.65	99231	4948443	140
2021.02.08	6831.85	6895.95	6831.85	6858.05	111943	5584740	140
2021.02.09	6867.15	6883.15	6798.15	6822.35	107575	5368518	140
2021.02.10	6832.15	6864.25	6801.35	6827.35	143516	7165719	140
2021.02.11	6837.55	6869.65	6822.75	6839.75	123788	6176972	140
2021.02.12	6829.25	6847.25	6790.25	6839.45	98504	4909956	140
2021.02.15	6836.05	6898.95	6835.05	6889.95	71838	3577570	140
2021.02.16	6888.65	6912.75	6867.65	6888.85	156539	7820953	140
2021.02.17	6905.65	6914.75	6829.85	6855.85	185764	9283139	160
2021.02.18	6880.55	6899.55	6836.75	6857.75	211599	10576228	185
2021.02.19	6855.55	6868.55	6757.55	6771.75	155559	7771441	140
2021.02.22	6781.75	6806.75	6730.75	6750.95	231170	11554099	140
2021.02.23	6768.85	6836.85	6755.85	6813.05	293652	14677530	180
2021.02.24	6811.25	6825.45	6742.55	6811.45	274709	13732480	140
2021.02.25	6819.25	6859.25	6726.45	6737.45	313785	15685590	185
2021.02.26	6725.95	6742.25	6646.25	6696.15	370784	18537190	130
2021.03.01	6712.65	6854.85	6691.65	6843.85	177411	8866112	170
2021.03.02	6841.05	6859.15	6738.25	6767.25	228995	11447129	185
2021.03.03	6772.25	6822.25	6759.35	6764.35	248466	12419522	140
2021.03.04	6745.55	6801.75	6701.55	6734.75	383439	19171042	140
2021.03.05	6729.25	6808.45	6652.25	6797.45	343941	17194713	140
2021.03.08	6817.25	6834.35	6717.55	6779.45	331151	16556150	140
2021.03.09	6788.45	6809.55	6743.45	6791.65	233263	11660240	180
2021.03.10	6800.45	6805.55	6697.45	6737.65	256419	12817200	180
2021.03.11	6754.65	6758.85	6641.65	6751.85	184566	9223927	150
2021.03.12	6745.55	6779.65	6719.55	6762.75	144572	7218722	150
2021.03.15	6763.65	6802.55	6721.35	6796.65	141588	7067507	130
2021.03.16	6797.45	6858.15	6770.15	6802.45	80265	3998611	150
2021.03.17	6803.35	6817.15	6754.05	6769.35	108733	5425229	140
2021.03.18	6798.25	6804.05	6687.25	6698.25	244390	12211760	180
2021.03.19	6699.85	6730.65	6657.55	6677.85	219564	10967214	150
2021.03.22	6674.75	6757.55	6661.75	6723.75	190341	9508140	140
2021.03.23	6724.45	6779.15	6717.65	6738.45	224443	11214366	150
2021.03.24	6747.35	6797.25	6723.05	6756.35	221101	11047230	180
2021.03.25	6752.75	6799.75	6734.65	6791.75	257308	12856860	190
2021.03.26	6797.15	6869.15	6783.15	6863.15	115525	5762892	150
2021.03.29	6861.15	6867.85	6758.15	6819.15	252127	12600478	180
2021.03.30	6830.35	6833.35	6719.05	6780.35	197043	9841527	180
2021.03.31	6777.75	6856.42	6763.45	6796.75	147798	7376052	180
2021.04.01	6800.75	6848.55	6770.45	6842.55	71332	3556150	180
2021.04.06	6895.45	6914.65	6859.65	6870.75	81239	4045167	160
2021.04.07	6873.65	6954.55	6870.65	6948.55	80372	4000577	150
2021.04.08	6945.65	7007.35	6942.55	6979.55	78854	3921339	140
2021.04.09	6976.75	7000.45	6953.45	6989.65	69659	3458709	140
2021.04.12	6989.85	6996.85	6948.55	6974.75	80491	2024768	140
2021.04.13	6974.85	6992.55	6947.55	6984.75	82930	836498	140
2021.04.14	6985.85	7021.50	6962.75	6974.75	89416	901173	140
2021.04.15	6971.85	7086.55	6959.85	7068.75	81294	819116	140
2021.04.16	7065.55	7093.35	7019.25	7083.35	77993	787370	140
2021.04.19	7068.35	7087.05	7023.25	7035.25	109895	1103410	140
2021.04.20	7034.35	7049.35	6916.25	6930.25	111813	1121849	140
2021.04.21	6930.25	7028.15	6890.95	7013.15	99291	997151	160
2021.04.22	7015.25	7065.15	6980.95	7024.15	109104	1095690	140
2021.04.23	7019.25	7071.25	7008.25	7045.25	70907	714970	150
2021.04.26	7050.35	7066.15	7024.05	7044.25	67955	685789	150
2021.04.27	7045.25	7055.05	6995.95	7033.25	68936	695562	150
2021.04.28	7035.25	7087.85	7021.95	7077.15	81809	822637	140
2021.04.29	7074.25	7095.05	7039.15	7061.15	74958	754840	150
2021.04.30	7062.35	7062.35	6998.25	7003.25	83902	844100	150
2021.05.03	7011.25	7057.95	7003.95	7033.15	67390	678930	160
2021.05.04	7030.25	7082.95	7002.15	7028.15	110118	1104590	190
2021.05.05	7029.85	7118.75	7019.85	7090.75	91095	915470	150
2021.05.06	7088.85	7114.55	7028.75	7061.85	126539	1267818	140
