<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.17	3374.55	3379.55	3351.45	3373.15	50258	1536478	160
2020.07.20	3365.25	3393.25	3329.60	3389.25	66876	2032141	160
2020.07.21	3394.15	3449.15	3377.15	3382.15	72168	2202864	160
2020.07.22	3395.25	3406.25	3357.25	3376.15	64893	1985232	170
2020.07.23	3367.15	3399.15	3331.05	3341.05	76505	2325931	160
2020.07.24	3348.00	3353.05	3291.05	3302.95	72027	2205343	160
2020.07.27	3315.75	3320.75	3286.75	3305.75	53485	1646226	160
2020.07.28	3308.85	3327.85	3275.85	3287.75	60901	1849008	160
2020.07.29	3296.65	3313.75	3280.09	3310.65	44312	1391543	160
2020.07.30	3307.75	3310.75	3170.65	3229.65	74783	2301686	150
2020.07.31	3225.95	3242.95	3143.09	3168.85	82205	2486139	160
2020.08.03	3174.75	3260.75	3168.75	3247.65	58106	1763840	160
2020.08.04	3257.65	3275.65	3225.65	3254.55	64764	1964888	150
2020.08.05	3250.55	3290.55	3242.55	3252.45	50904	1548210	160
2020.08.06	3263.95	3282.95	3220.25	3251.85	63908	1937774	160
2020.08.07	3249.05	3258.15	3215.25	3257.05	66489	2017612	160
2020.08.10	3258.05	3274.05	3234.05	3271.95	51664	1570359	170
2020.08.11	3272.05	3346.05	3271.05	3295.95	60641	1846842	150
2020.08.12	3315.05	3374.05	3296.05	3362.95	53986	1644748	160
2020.08.13	3363.05	3365.05	3322.09	3328.95	55500	1685442	160
2020.08.14	3333.95	3342.85	3271.25	3292.85	51231	1560467	160
2020.08.17	3297.75	3316.75	3282.25	3300.65	44057	1339981	160
2020.08.18	3301.75	3329.75	3271.65	3280.65	47966	1465091	160
2020.08.19	3282.65	3316.65	3270.65	3298.55	43007	1311602	160
2020.08.20	3288.55	3293.65	3252.65	3275.55	54141	1650717	160
2020.08.21	3292.55	3292.55	3215.55	3262.45	54269	1651718	160
2020.08.24	3261.45	3334.45	3258.35	3327.35	37302	1143089	160
2020.08.25	3344.45	3370.45	3312.45	3334.35	50788	1547934	160
2020.08.26	3337.45	3365.35	3312.25	3361.25	49897	1524207	160
2020.08.27	3357.35	3362.35	3310.25	3320.25	75410	2285695	160
2020.08.28	3331.75	3349.75	3292.75	3321.65	75700	2292261	160
2020.08.31	3342.15	3348.15	3260.25	3268.05	47751	1457099	160
2020.09.01	3277.05	3310.05	3241.05	3275.95	75183	2280059	160
2020.09.02	3288.35	3362.35	3279.25	3361.25	69885	2120924	160
2020.09.03	3360.15	3393.15	3265.15	3280.05	135364	4078122	150
2020.09.04	3285.05	3326.05	3231.05	3285.95	186679	5609443	150
2020.09.07	3277.95	3319.65	3259.85	3313.85	65657	1985545	150
2020.09.08	3309.95	3323.95	3238.09	3247.85	151391	4553781	150
2020.09.09	3244.95	3343.95	3242.95	3326.85	95265	2880730	150
2020.09.10	3329.95	3340.95	3279.95	3281.85	121969	3673205	160
2020.09.11	3299.95	3327.95	3290.09	3305.85	105763	3194507	150
2020.09.14	3321.85	3345.85	3302.49	3305.75	57402	1743820	160
2020.09.15	3300.75	3342.75	3299.15	3328.65	40535	1241520	160
2020.09.16	3322.75	3346.75	3308.75	3319.65	48494	1480259	160
2020.09.17	3310.65	3324.55	3281.55	3316.55	92648	2840525	150
2020.09.18	3316.55	3325.65	3262.55	3276.55	57928	1874985	160
2020.09.21	3285.05	3288.05	3146.95	3181.95	83772	2580901	150
2020.09.22	3191.95	3192.95	3150.95	3184.85	66617	2029234	150
2020.09.23	3189.95	3219.95	3146.85	3148.85	72519	2206331	170
2020.09.24	3145.85	3178.85	3125.55	3158.75	95503	2889180	160
2020.09.25	3169.45	3179.45	3093.25	3159.35	81727	2478978	150
2020.09.28	3162.35	3226.35	3159.35	3220.25	53546	1638663	160
2020.09.29	3227.35	3239.35	3192.35	3206.25	64909	1972009	160
2020.09.30	3211.25	3228.30	3171.25	3188.15	93613	2843647	160
2020.10.01	3195.95	3220.95	3174.25	3188.85	95907	2903111	160
2020.10.02	3184.95	3198.95	3142.85	3190.85	111403	3363568	170
2020.10.05	3209.85	3231.85	3194.70	3230.75	51746	1577683	190
2020.10.06	3222.85	3247.85	3196.95	3201.85	72857	2228740	160
2020.10.07	3204.85	3240.85	3200.75	3232.75	55111	1685077	160
2020.10.08	3239.85	3266.85	3229.85	3258.75	44401	1366534	160
2020.10.09	3262.65	3278.75	3249.65	3267.65	34896	1079523	180
2020.10.12	3265.55	3304.55	3263.45	3299.45	36860	1138135	160
2020.10.13	3294.35	3300.35	3259.35	3268.25	62539	1903109	160
2020.10.14	3273.25	3284.25	3250.59	3251.15	52759	1602354	160
2020.10.15	3254.10	3259.15	3169.15	3206.05	67148	2038284	160
2020.10.16	3204.95	3255.05	3195.05	3240.95	59972	1817788	170
2020.10.19	3248.95	3279.95	3200.95	3205.85	55148	1672492	160
2020.10.20	3230.85	3246.95	3211.85	3219.85	73928	2236597	160
2020.10.21	3232.85	3245.95	3167.85	3167.85	71872	2175760	160
2020.10.22	3156.75	3181.85	3128.75	3175.75	73536	2228092	160
2020.10.23	3168.15	3214.15	3157.15	3200.05	57635	1751376	160
2020.10.26	3180.05	3180.05	3077.05	3103.95	73041	2251118	150
2020.10.27	3103.95	3116.95	3033.85	3033.85	66975	2029188	160
2020.10.28	3031.75	3035.85	2927.75	2947.75	105471	3179258	150
2020.10.29	2963.45	2983.45	2915.45	2951.35	116944	3523585	150
2020.10.30	2936.95	2976.85	2887.95	2972.85	128152	3862006	160
2020.11.02	2958.15	3029.05	2948.05	3020.05	99112	2988848	160
2020.11.03	3033.15	3118.15	3031.15	3103.05	76603	2319595	160
2020.11.04	3087.15	3170.25	3010.25	3139.15	209909	6301262	160
2020.11.05	3145.25	3219.25	3137.25	3201.15	104505	3165645	160
2020.11.06	3191.15	3221.15	3164.05	3199.05	103178	3109770	160
2020.11.09	3249.95	3440.90	3240.85	3377.85	167942	5046942	150
2020.11.10	3372.15	3458.15	3345.05	3442.05	153658	4619005	160
2020.11.11	3427.25	3471.35	3424.25	3467.25	93838	2832321	150
2020.11.12	3453.25	3455.25	3394.15	3404.15	96078	2921617	160
2020.11.13	3397.05	3454.05	3392.05	3444.05	60281	1842164	160
2020.11.16	3464.95	3495.95	3436.85	3467.85	81556	2464916	160
2020.11.17	3455.95	3476.95	3439.25	3469.85	61813	1874807	160
2020.11.18	3456.95	3486.95	3448.85	3451.85	55811	1694618	170
2020.11.19	3452.85	3465.85	3436.75	3464.75	56664	1719633	190
2020.11.20	3448.85	3478.85	3439.25	3465.75	43666	1332765	160
2020.11.23	3476.65	3503.65	3459.35	3473.65	54225	1654921	140
2020.11.24	3486.75	3516.55	3483.65	3514.65	43241	1339957	140
2020.11.25	3527.75	3528.70	3490.65	3511.65	50822	1548090	140
2020.11.26	3514.65	3523.65	3496.55	3503.55	29356	899325	140
2020.11.27	3503.45	3535.55	3493.55	3534.45	31989	986294	140
2020.11.30	3516.35	3536.35	3474.35	3478.25	40432	1244295	140
2020.12.01	3510.65	3529.65	3496.55	3523.55	45839	1401512	140
2020.12.02	3509.05	3520.05	3497.85	3513.95	40340	1240359	160
2020.12.03	3512.95	3522.95	3494.35	3497.85	33357	1028794	150
2020.12.04	3501.95	3536.95	3497.95	3535.85	32833	1013528	170
2020.12.07	3531.95	3531.95	3494.35	3522.85	36730	1124900	140
2020.12.08	3518.85	3532.85	3499.35	3530.75	30763	944385	150
2020.12.09	3535.45	3555.45	3510.45	3525.35	40882	1248245	0
2020.12.10	3522.35	3537.35	3493.35	3514.25	50026	1523242	140
2020.12.11	3513.35	3519.35	3456.35	3490.25	45526	1391399	130
2020.12.14	3508.35	3528.35	3489.35	3489.35	29623	908898	140
2020.12.15	3496.25	3536.35	3489.35	3534.15	24989	776178	140
2020.12.16	3526.15	3558.05	3520.15	3544.05	31568	973485	140
2020.12.17	3544.05	3571.95	3540.05	3557.45	32935	1104522	140
2020.12.18	3554.35	3585.35	3529.35	3540.35	30621	1031753	140
