<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.04	0.71203	0.71251	0.70655	0.70748	414400	62160000000	30
2020.06.05	0.70748	0.72007	0.70686	0.71549	422074	63311100000	37
2020.06.08	0.71547	0.71880	0.71321	0.71538	336978	50546700000	30
2020.06.09	0.71538	0.71626	0.70573	0.70853	375193	56278950000	37
2020.06.10	0.70845	0.71000	0.70294	0.70342	423602	63540300000	30
2020.06.11	0.70342	0.70438	0.69038	0.69238	525936	78890400000	37
2020.06.12	0.69243	0.70215	0.69012	0.69873	541245	81186750000	37
2020.06.15	0.69815	0.70021	0.69495	0.69908	504239	75635850000	37
2020.06.16	0.69908	0.70340	0.69727	0.70233	476933	71539950000	36
2020.06.17	0.70227	0.70302	0.69870	0.69913	420755	63113250000	32
2020.06.18	0.69913	0.70185	0.69745	0.69938	413529	62029350000	34
2020.06.19	0.69938	0.70235	0.69848	0.69953	375555	56333250000	31
2020.06.22	0.69691	0.70087	0.69691	0.70063	320829	48124350000	36
2020.06.23	0.70063	0.70166	0.69679	0.69713	390745	58585500000	30
2020.06.24	0.69713	0.69869	0.69478	0.69488	398774	59816100000	37
2020.06.25	0.69488	0.69699	0.69390	0.69528	385182	57777300000	37
2020.06.26	0.69528	0.69558	0.69138	0.69213	319408	47911200000	31
2020.06.29	0.69117	0.69623	0.69117	0.69613	319545	47931750000	37
2020.06.30	0.69613	0.69798	0.69338	0.69758	373102	55965300000	30
2020.07.01	0.69758	0.69901	0.69511	0.69588	374045	56106750000	31
2020.07.02	0.69588	0.69678	0.69351	0.69668	364544	54681600000	33
2020.07.03	0.69668	0.69807	0.69557	0.69651	295202	44280300000	35
2020.07.06	0.69554	0.69743	0.69259	0.69573	325899	48884850000	37
2020.07.07	0.69573	0.69610	0.69226	0.69263	344323	51648450000	31
2020.07.08	0.69263	0.69509	0.69167	0.69423	361068	54160200000	31
2020.07.09	0.69423	0.69536	0.69160	0.69183	389061	58359150000	30
2020.07.10	0.69183	0.69310	0.69006	0.69208	349488	52423200000	37
2020.07.13	0.69092	0.69567	0.69092	0.69168	357256	53588400000	37
2020.07.14	0.69168	0.69223	0.68856	0.69018	417339	62600850000	37
