<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.24	1.55492	1.56424	1.55271	1.56337	765382	114807300000	24
2020.07.27	1.56214	1.57734	1.56201	1.56931	756652	113497800000	24
2020.07.28	1.56931	1.57186	1.56594	1.56728	793716	119057400000	24
2020.07.29	1.56728	1.57547	1.56594	1.57252	716638	107495700000	24
2020.07.30	1.57233	1.59322	1.57048	1.59008	804845	120726750000	24
2020.07.31	1.58989	1.59777	1.57702	1.57957	864162	129624300000	24
2020.08.03	1.57695	1.58090	1.57067	1.57489	731321	109698150000	24
2020.08.04	1.57489	1.57840	1.57077	1.57192	747540	112131000000	24
2020.08.05	1.57191	1.57817	1.56825	1.57366	737917	110687550000	24
2020.08.06	1.57365	1.58101	1.57170	1.57958	793580	119037000000	24
2020.08.07	1.57944	1.58243	1.57317	1.57728	802541	120381150000	24
2020.08.10	1.57778	1.57845	1.56673	1.56687	647387	97108050000	24
2020.08.11	1.56687	1.56878	1.55975	1.56137	782827	117424050000	24
2020.08.12	1.56138	1.56544	1.56042	1.56067	782188	117328200000	24
2020.08.13	1.56066	1.56732	1.55841	1.56209	768686	115302900000	24
2020.08.14	1.56199	1.57094	1.56031	1.57059	669280	100392000000	24
2020.08.17	1.56459	1.57212	1.56459	1.56843	621241	93186150000	24
2020.08.18	1.56843	1.57536	1.56531	1.57098	691587	103738050000	24
2020.08.19	1.57096	1.57244	1.56199	1.56393	741888	111283200000	24
2020.08.20	1.56399	1.56779	1.56124	1.56362	772898	115934700000	24
2020.08.21	1.56361	1.56426	1.55229	1.55414	740651	111097650000	24
2020.08.24	1.55132	1.56168	1.55132	1.55786	647977	97196550000	24
2020.08.25	1.55786	1.56462	1.55725	1.55871	689122	103368300000	24
2020.08.26	1.55861	1.55909	1.55231	1.55476	640648	96097200000	24
2020.08.27	1.55480	1.55972	1.54676	1.55166	763438	114515700000	24
2020.08.28	1.55160	1.56049	1.54981	1.55899	821391	123208650000	24
2020.08.31	1.55877	1.56028	1.55380	1.55722	737329	110599350000	24
2020.09.01	1.55726	1.56473	1.55529	1.55600	828463	124269450000	24
2020.09.02	1.55594	1.55739	1.54474	1.54628	769678	115451700000	24
2020.09.03	1.54626	1.55770	1.54285	1.55563	836124	125418600000	24
2020.09.04	1.55569	1.55612	1.54553	1.54604	821548	123232200000	24
2020.09.07	1.54503	1.55229	1.54503	1.54705	533250	79987500000	24
2020.09.08	1.54705	1.55885	1.54630	1.55830	784965	117744750000	24
2020.09.09	1.55807	1.56137	1.55139	1.55140	709683	106452450000	24
2020.09.10	1.55140	1.56581	1.55082	1.55850	746111	111916650000	24
2020.09.11	1.55847	1.56359	1.55634	1.56089	630920	94638000000	24
2020.09.14	1.55936	1.56555	1.55836	1.56301	579334	86900100000	24
2020.09.15	1.56299	1.56490	1.55937	1.56198	599794	89969100000	24
2020.09.16	1.56204	1.56437	1.55268	1.55685	690428	103564200000	24
2020.09.17	1.55677	1.56245	1.55329	1.55974	762075	114311250000	24
2020.09.18	1.55962	1.56554	1.55768	1.56306	687590	103138500000	24
2020.09.21	1.56228	1.56685	1.55756	1.56621	738154	110723100000	24
2020.09.22	1.56627	1.56724	1.55713	1.55741	723459	108518850000	24
2020.09.23	1.55737	1.56170	1.55393	1.56056	731666	109749900000	24
2020.09.24	1.56056	1.56356	1.55676	1.55878	757935	113690250000	24
