<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.25	132.903	133.602	132.635	133.096	801411	120211650000	28
2020.06.26	133.097	133.251	132.028	132.258	760758	114113700000	23
2020.06.29	132.036	132.674	131.939	132.274	716271	107440650000	28
2020.06.30	132.271	133.868	132.008	133.791	802227	120334050000	28
2020.07.01	133.793	134.209	132.934	134.037	805591	120838650000	28
2020.07.02	134.037	134.694	133.772	134.006	733767	110065050000	28
2020.07.03	134.006	134.257	133.687	134.175	698613	104791950000	23
2020.07.06	133.851	134.660	133.828	134.024	729198	109379700000	28
2020.07.07	134.044	135.400	133.943	134.805	725950	108892500000	28
2020.07.08	134.794	135.411	134.565	135.219	733913	110086950000	28
2020.07.09	135.181	135.910	135.037	135.114	708157	106223550000	28
2020.07.10	135.111	135.190	134.273	134.976	773079	115961850000	23
2020.07.13	134.938	135.471	134.576	134.683	741377	111206550000	28
2020.07.14	134.683	134.765	133.968	134.594	841067	126160050000	28
2020.07.15	134.593	135.071	134.422	134.588	796541	119481150000	28
2020.07.16	134.589	135.161	134.043	134.609	770677	115601550000	28
2020.07.17	134.555	134.895	134.112	134.498	479678	71951700000	23
2020.07.20	134.378	135.897	134.263	135.777	544095	81614250000	28
2020.07.21	135.777	136.429	135.508	135.947	515081	77262150000	28
2020.07.22	135.947	136.611	135.271	136.435	489089	73363350000	28
2020.07.23	136.430	136.611	135.833	136.130	516337	77450550000	28
2020.07.24	136.130	136.137	134.986	135.788	645885	96882750000	23
2020.07.27	135.542	135.814	135.132	135.710	666866	100029900000	28
2020.07.28	135.710	136.117	135.309	135.882	675920	101388000000	28
2020.07.29	135.880	136.452	135.666	136.338	631147	94672050000	28
2020.07.30	136.335	137.375	136.054	137.122	695937	104390550000	28
2020.07.31	137.108	139.190	136.777	138.525	808950	121342500000	23
2020.08.03	138.194	139.012	137.737	138.502	759467	113920050000	28
2020.08.04	138.499	138.870	137.794	138.174	622446	93366900000	28
2020.08.05	138.171	138.992	137.965	138.466	620554	93083100000	28
2020.08.06	138.465	139.222	138.339	138.704	655124	98268600000	28
2020.08.07	138.704	138.754	137.830	138.247	648317	97247550000	23
2020.08.10	138.122	138.634	137.927	138.493	479316	71897400000	28
2020.08.11	138.490	139.488	138.322	138.928	616698	92504700000	28
2020.08.12	138.942	139.607	138.862	139.293	642331	96349650000	28
2020.08.13	139.293	140.194	139.087	139.700	592242	88836300000	28
2020.08.14	139.696	140.004	139.330	139.582	515737	77360550000	23
2020.08.17	139.485	139.673	138.725	138.878	515159	77273850000	28
2020.08.18	138.881	139.630	138.583	139.529	598154	89723100000	28
2020.08.19	139.528	139.943	138.782	138.901	645511	96826650000	28
2020.08.20	138.902	139.861	138.553	139.776	684111	102616650000	28
2020.08.21	139.776	139.933	138.239	138.479	667212	100081800000	23
2020.08.24	138.347	138.993	138.278	138.420	526548	78982200000	28
2020.08.25	138.421	140.019	138.342	139.895	592960	88944000000	28
2020.08.26	139.895	140.289	139.623	139.981	560895	84134250000	28
2020.08.27	139.981	140.846	139.681	140.637	652954	97943100000	28
2020.08.28	140.637	141.604	140.004	140.651	820460	123069000000	23
2020.08.31	140.562	142.029	140.330	141.561	812653	121897950000	28
2020.09.01	141.555	142.702	141.319	141.784	898784	134817600000	28
2020.09.02	141.789	141.958	141.005	141.751	851892	127783800000	28
2020.09.03	141.750	141.860	140.461	140.998	906927	136039050000	28
2020.09.04	141.000	141.423	140.103	141.080	824688	123703200000	23
2020.09.07	140.656	140.985	139.582	139.760	708623	106293450000	28
2020.09.08	139.760	139.970	137.602	137.607	852883	127932450000	28
2020.09.09	137.613	138.347	136.724	138.026	868615	130292250000	28
2020.09.10	138.026	138.345	135.559	135.875	866426	129963900000	28
2020.09.11	135.870	136.582	135.561	135.825	850553	127582950000	23
2020.09.14	135.521	136.575	135.410	135.799	729148	109372200000	28
2020.09.15	135.789	136.424	135.409	135.886	801669	120250350000	28
2020.09.16	135.887	136.456	135.546	136.063	797973	119695950000	28
2020.09.17	136.063	136.200	134.560	135.865	917196	137579400000	28
2020.09.18	135.857	136.147	134.940	135.066	721925	108288750000	23
2020.09.21	135.066	135.322	133.525	134.092	822930	123439500000	28
2020.09.22	134.092	134.374	133.026	133.565	787335	118100250000	28
2020.09.23	133.565	134.605	133.126	134.032	858385	128757750000	28
2020.09.24	134.026	134.655	133.596	134.314	862175	129326250000	28
2020.09.25	134.310	134.814	133.821	134.595	828973	124345950000	23
2020.09.28	134.427	136.218	134.352	135.329	784907	117736050000	28
2020.09.29	135.321	136.241	135.321	135.817	883673	132550950000	28
2020.09.30	135.817	136.528	135.168	136.235	941912	141286800000	28
2020.10.01	136.235	136.998	135.349	135.920	977902	146685300000	28
2020.10.02	135.920	136.389	135.043	136.195	956551	143482650000	23
2020.10.05	136.016	137.334	135.980	137.150	878470	131770500000	28
