<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.24	41.067	41.674	40.682	41.235	99687	297643840	35
2020.07.27	41.329	41.843	40.522	41.596	80729	241020979	35
2020.07.28	41.718	41.966	40.908	41.060	68477	204086695	34
2020.07.29	41.185	41.639	41.004	41.302	62480	186014392	36
2020.07.30	41.403	41.474	38.825	40.363	108748	325174200	30
2020.07.31	40.531	40.668	39.791	40.452	114408	342304400	42
2020.08.03	40.466	41.349	39.724	40.822	97059	289881119	37
2020.08.04	40.906	42.168	40.287	41.529	99730	297942600	38
2020.08.05	41.570	43.595	41.570	42.240	122269	365651999	38
2020.08.06	42.329	42.770	41.776	42.016	114108	341301000	37
2020.08.07	42.079	42.355	41.232	41.634	113337	338959240	36
2020.08.10	41.410	42.458	41.390	42.040	92365	275794590	37
2020.08.11	42.104	43.077	41.672	41.726	112574	336577983	36
2020.08.12	41.828	43.102	41.729	42.686	104800	313444904	36
2020.08.13	42.755	43.051	42.310	42.479	83590	249649800	37
2020.08.14	42.563	42.804	41.888	42.376	85392	255024840	36
2020.08.17	42.434	43.204	42.071	42.974	70517	210296752	34
2020.08.18	43.030	43.272	42.389	42.654	45086	133682448	35
2020.08.19	42.789	43.210	42.550	42.870	44469	131554127	35
2020.08.20	42.922	42.975	41.657	42.686	57870	171955111	35
2020.08.21	42.748	42.973	41.485	42.208	59247	176249207	32
2020.08.24	42.443	42.910	42.262	42.371	55214	164088148	36
2020.08.25	42.447	43.615	42.418	43.389	59948	178305896	30
2020.08.26	43.450	43.837	43.077	43.419	52279	155334392	36
2020.08.27	43.572	43.580	42.452	43.014	75797	226082056	36
2020.08.28	43.065	43.499	42.807	43.037	64970	193620799	30
2020.08.31	43.052	43.685	42.657	42.849	52345	155458880	36
2020.09.01	42.965	43.532	42.855	43.057	60855	180974399	36
2020.09.02	43.161	43.346	41.400	41.675	79759	237873400	37
2020.09.03	41.734	41.967	40.421	41.382	142243	425763120	36
2020.09.04	41.439	42.048	39.578	39.615	166585	498870568	35
2020.09.07	39.613	39.752	38.772	39.386	89382	267534400	36
2020.09.08	39.388	39.560	36.396	37.029	182931	547840312	34
2020.09.09	37.050	38.660	36.465	37.942	152748	457520192	37
2020.09.10	38.036	38.419	37.152	37.175	135723	406266952	36
2020.09.11	37.254	38.037	36.933	37.523	123666	369851798	37
2020.09.14	37.428	37.899	37.052	37.414	98380	294114992	35
2020.09.15	37.552	38.771	37.302	38.532	95321	285049328	31
