Local time,Open,High,Low,Close,Volume
30.01.2018 23:00:00.000 GMT+0100,26118.469,26329.169,26047.169,26156.669,113.0893
31.01.2018 23:00:00.000 GMT+0100,26216.470,26298.669,25941.070,26179.670,119.66329999999999
01.02.2018 23:00:00.000 GMT+0100,26158.969,26160.970,25485.669,25502.169,160.72570000000002
02.02.2018 23:00:00.000 GMT+0100,25502.169,25502.169,25502.169,25502.169,0
03.02.2018 23:00:00.000 GMT+0100,25502.169,25502.169,25502.169,25502.169,0
04.02.2018 23:00:00.000 GMT+0100,25367.970,25519.169,23706.170,24338.170,197.94739999999996
05.02.2018 23:00:00.000 GMT+0100,23658.469,24946.169,23544.069,24923.169,235.30100000000002
06.02.2018 23:00:00.000 GMT+0100,24673.469,25297.169,24561.570,24889.169,190.7685
07.02.2018 23:00:00.000 GMT+0100,24825.469,24959.070,23838.669,23849.170,162.29279999999997
08.02.2018 23:00:00.000 GMT+0100,24122.970,24382.169,23359.670,24192.169,189.19639999999998
09.02.2018 23:00:00.000 GMT+0100,24192.169,24192.169,24192.169,24192.169,0
10.02.2018 23:00:00.000 GMT+0100,24192.169,24192.169,24192.169,24192.169,0
11.02.2018 23:00:00.000 GMT+0100,24365.970,24764.169,24258.570,24599.170,126.1573
12.02.2018 23:00:00.000 GMT+0100,24500.469,24710.669,24403.070,24641.169,107.069
13.02.2018 23:00:00.000 GMT+0100,24731.470,24928.170,24319.069,24901.169,115.69759999999998
14.02.2018 23:00:00.000 GMT+0100,24984.469,25201.669,24804.169,25201.669,107.9479
15.02.2018 23:00:00.000 GMT+0100,25286.970,25433.170,25122.069,25216.170,110.37440000000001
16.02.2018 23:00:00.000 GMT+0100,25216.170,25216.170,25216.170,25216.170,0
17.02.2018 23:00:00.000 GMT+0100,25216.170,25216.170,25216.170,25216.170,0
18.02.2018 23:00:00.000 GMT+0100,25324.469,25332.470,25065.670,25185.170,32.812599999999996
19.02.2018 23:00:00.000 GMT+0100,25191.970,25202.469,24879.669,24957.669,118.78130000000002
20.02.2018 23:00:00.000 GMT+0100,24974.470,25267.670,24790.670,24793.170,107.34460000000001
21.02.2018 23:00:00.000 GMT+0100,24696.470,25157.669,24637.469,24961.669,118.13839999999999
22.02.2018 23:00:00.000 GMT+0100,25193.969,25315.670,25025.669,25314.169,94.4014
23.02.2018 23:00:00.000 GMT+0100,25314.169,25314.169,25314.169,25314.169,0
24.02.2018 23:00:00.000 GMT+0100,25314.169,25314.169,25314.169,25314.169,0
25.02.2018 23:00:00.000 GMT+0100,25426.470,25732.669,25425.469,25705.669,88.0392
26.02.2018 23:00:00.000 GMT+0100,25709.970,25798.670,25409.669,25411.669,119.73500000000001
27.02.2018 23:00:00.000 GMT+0100,25421.969,25574.670,25023.170,25023.170,118.7628
28.02.2018 23:00:00.000 GMT+0100,25058.970,25184.169,24438.169,24603.170,165.6573
01.03.2018 23:00:00.000 GMT+0100,24590.470,24628.570,24210.170,24533.169,147.647
02.03.2018 23:00:00.000 GMT+0100,24533.169,24533.169,24533.169,24533.169,0
03.03.2018 23:00:00.000 GMT+0100,24533.169,24533.169,24533.169,24533.169,0
04.03.2018 23:00:00.000 GMT+0100,24420.970,24961.669,24320.469,24883.669,117.26790000000001
05.03.2018 23:00:00.000 GMT+0100,24951.469,25055.069,24705.669,24884.670,110.25229999999999
06.03.2018 23:00:00.000 GMT+0100,24490.969,24849.670,24476.969,24806.169,118.8238
07.03.2018 23:00:00.000 GMT+0100,24817.469,24950.670,24699.670,24893.169,94.6158
08.03.2018 23:00:00.000 GMT+0100,24882.470,25335.169,24837.569,25332.670,68.2131
09.03.2018 23:00:00.000 GMT+0100,25332.670,25332.670,25332.670,25332.670,0
10.03.2018 23:00:00.000 GMT+0100,25332.670,25332.670,25332.670,25332.670,0
11.03.2018 22:00:00.000 GMT+0100,25442.469,25500.069,25148.669,25181.170,77.85719999999999
12.03.2018 22:00:00.000 GMT+0100,25239.470,25374.670,24942.169,25000.669,96.11730000000001
13.03.2018 22:00:00.000 GMT+0100,24994.470,25145.070,24661.170,24754.170,112.33139999999999
14.03.2018 22:00:00.000 GMT+0100,24841.969,25055.670,24751.670,24877.669,87.8176
15.03.2018 22:00:00.000 GMT+0100,24879.969,25028.670,24841.069,24926.670,74.59
16.03.2018 22:00:00.000 GMT+0100,24926.670,24926.670,24926.670,24926.670,0
17.03.2018 22:00:00.000 GMT+0100,24926.670,24926.670,24926.670,24926.670,0
18.03.2018 22:00:00.000 GMT+0100,24883.469,24901.070,24451.669,24609.670,123.60300000000001
19.03.2018 22:00:00.000 GMT+0100,24708.969,24805.669,24597.569,24731.170,91.54539999999999
20.03.2018 22:00:00.000 GMT+0100,24768.969,24984.170,24650.669,24681.670,172.8986
21.03.2018 22:00:00.000 GMT+0100,24745.970,24749.470,23932.669,23960.169,400.7102
22.03.2018 22:00:00.000 GMT+0100,23798.469,24110.170,23505.669,23528.669,539.8819
23.03.2018 22:00:00.000 GMT+0100,23528.669,23528.669,23528.669,23528.669,0
24.03.2018 22:00:00.000 GMT+0100,23528.669,23528.669,23528.669,23528.669,0
25.03.2018 23:00:00.000 GMT+0200,23780.970,24233.169,23739.169,24202.170,299.6945
26.03.2018 23:00:00.000 GMT+0200,24322.969,24448.670,23704.670,23858.169,438.12590000000006
27.03.2018 23:00:00.000 GMT+0200,23862.969,24093.670,23726.669,23846.669,515.5584
28.03.2018 23:00:00.000 GMT+0200,23879.469,24312.670,23878.069,24158.170,341.7684
29.03.2018 23:00:00.000 GMT+0200,24158.170,24158.170,24158.170,24158.170,0
30.03.2018 23:00:00.000 GMT+0200,24158.170,24158.170,24158.170,24158.170,0
31.03.2018 23:00:00.000 GMT+0200,24158.170,24158.170,24158.170,24158.170,0
01.04.2018 23:00:00.000 GMT+0200,24087.470,24123.669,23338.170,23640.170,319.6767
02.04.2018 23:00:00.000 GMT+0200,23606.470,24044.670,23595.470,24032.169,335.95019999999994
03.04.2018 23:00:00.000 GMT+0200,23941.970,24308.170,23396.070,24265.170,365.0293
04.04.2018 23:00:00.000 GMT+0200,24317.970,24624.169,24297.070,24503.669,372.3789000000001
05.04.2018 23:00:00.000 GMT+0200,24211.469,24438.170,23735.670,23929.670,645.8728000000001
06.04.2018 23:00:00.000 GMT+0200,23929.670,23929.670,23929.670,23929.670,0
07.04.2018 23:00:00.000 GMT+0200,23929.670,23929.670,23929.670,23929.670,0
08.04.2018 23:00:00.000 GMT+0200,24102.970,24374.169,23954.670,23981.670,486.4764
09.04.2018 23:00:00.000 GMT+0200,24322.469,24508.670,24228.669,24408.170,496.00440000000003
10.04.2018 23:00:00.000 GMT+0200,24306.470,24365.670,24090.570,24190.170,392.69540000000006
11.04.2018 23:00:00.000 GMT+0200,24229.470,24590.670,24171.569,24485.670,343.66270000000003
12.04.2018 23:00:00.000 GMT+0200,24475.469,24658.570,24242.170,24368.170,330.22970000000004
13.04.2018 23:00:00.000 GMT+0200,24368.170,24368.170,24368.170,24368.170,0
14.04.2018 23:00:00.000 GMT+0200,24368.170,24368.170,24368.170,24368.170,0
15.04.2018 23:00:00.000 GMT+0200,24522.469,24673.669,24415.570,24595.669,302.16200000000003
16.04.2018 23:00:00.000 GMT+0200,24591.470,24860.169,24583.970,24742.169,288.5992
17.04.2018 23:00:00.000 GMT+0200,24727.469,24842.070,24718.670,24770.169,250.58289999999997
18.04.2018 23:00:00.000 GMT+0200,24773.970,24814.970,24550.670,24662.670,322.24299999999994
19.04.2018 23:00:00.000 GMT+0200,24664.469,24697.970,24373.670,24472.169,375.5699
20.04.2018 23:00:00.000 GMT+0200,24472.169,24472.169,24472.169,24472.169,0
21.04.2018 23:00:00.000 GMT+0200,24472.169,24472.169,24472.169,24472.169,0
22.04.2018 23:00:00.000 GMT+0200,24577.969,24578.970,24326.669,24450.169,247.67409999999995
23.04.2018 23:00:00.000 GMT+0200,24471.970,24636.070,23824.670,24019.170,209.3906
24.04.2018 23:00:00.000 GMT+0200,24039.970,24146.670,23824.669,24117.169,286.7897
25.04.2018 23:00:00.000 GMT+0200,24125.969,24402.170,24053.069,24357.669,405.0383999999999
26.04.2018 23:00:00.000 GMT+0200,24350.469,24357.670,24190.670,24323.670,276.9235
27.04.2018 23:00:00.000 GMT+0200,24323.670,24323.670,24323.670,24323.670,0
28.04.2018 23:00:00.000 GMT+0200,24323.670,24323.670,24323.670,24323.670,0
29.04.2018 23:00:00.000 GMT+0200,24321.470,24501.169,24155.669,24171.670,346.0537
30.04.2018 23:00:00.000 GMT+0200,24169.469,24230.469,23803.669,24117.169,362.8927000000001
01.05.2018 23:00:00.000 GMT+0200,24149.469,24188.670,23876.170,23878.170,421.2819
02.05.2018 23:00:00.000 GMT+0200,23872.469,23999.669,23523.169,23968.169,339.3396000000001
03.05.2018 23:00:00.000 GMT+0200,23968.970,24336.670,23778.169,24290.669,128.9581
04.05.2018 23:00:00.000 GMT+0200,24290.669,24290.669,24290.669,24290.669,0
05.05.2018 23:00:00.000 GMT+0200,24290.669,24290.669,24290.669,24290.669,0
06.05.2018 23:00:00.000 GMT+0200,24285.970,24481.170,24260.670,24357.670,161.0877
07.05.2018 23:00:00.000 GMT+0200,24341.970,24413.169,24194.169,24366.170,293.26009999999997
08.05.2018 23:00:00.000 GMT+0200,24344.469,24588.669,24314.469,24550.670,262.2429
09.05.2018 23:00:00.000 GMT+0200,24540.970,24794.670,24501.469,24718.670,189.4585
10.05.2018 23:00:00.000 GMT+0200,24696.969,24868.670,24696.969,24847.669,215.23619999999997
11.05.2018 23:00:00.000 GMT+0200,24847.669,24847.669,24847.669,24847.669,0
12.05.2018 23:00:00.000 GMT+0200,24847.669,24847.669,24847.669,24847.669,0
13.05.2018 23:00:00.000 GMT+0200,24870.469,24993.670,24857.670,24905.670,163.1625
14.05.2018 23:00:00.000 GMT+0200,24888.470,24916.470,24628.169,24685.669,295.9035
15.05.2018 23:00:00.000 GMT+0200,24695.969,24800.670,24635.969,24761.669,227.72789999999998
16.05.2018 23:00:00.000 GMT+0200,24741.969,24840.670,24634.670,24706.670,239.0566
17.05.2018 23:00:00.000 GMT+0200,24703.969,24805.070,24659.170,24726.169,261.9043
18.05.2018 23:00:00.000 GMT+0200,24726.169,24726.169,24726.169,24726.169,0
19.05.2018 23:00:00.000 GMT+0200,24726.169,24726.169,24726.169,24726.169,0
20.05.2018 23:00:00.000 GMT+0200,24910.970,25083.670,24897.470,25006.669,225.1147
21.05.2018 23:00:00.000 GMT+0200,25004.469,25072.070,24812.669,24849.669,215.38700000000003
22.05.2018 23:00:00.000 GMT+0200,24837.470,24890.170,24633.069,24868.669,334.40939999999995
23.05.2018 23:00:00.000 GMT+0200,24862.969,24877.570,24601.669,24814.170,369.8136
24.05.2018 23:00:00.000 GMT+0200,24814.469,24913.469,24685.169,24735.669,270.53180000000003
25.05.2018 23:00:00.000 GMT+0200,24735.669,24735.669,24735.669,24735.669,0
26.05.2018 23:00:00.000 GMT+0200,24735.669,24735.669,24735.669,24735.669,0
27.05.2018 23:00:00.000 GMT+0200,24842.570,24848.470,24715.669,24784.170,105.8476
28.05.2018 23:00:00.000 GMT+0200,24785.970,24795.470,24247.169,24393.670,351.92709999999994
29.05.2018 23:00:00.000 GMT+0200,24402.470,24714.669,24327.970,24671.670,278.01230000000004
30.05.2018 23:00:00.000 GMT+0200,24628.970,24704.570,24349.170,24433.169,287.839
31.05.2018 23:00:00.000 GMT+0200,24439.970,24676.669,24423.470,24623.669,225.2967
01.06.2018 23:00:00.000 GMT+0200,24623.669,24623.669,24623.669,24623.669,0
02.06.2018 23:00:00.000 GMT+0200,24623.669,24623.669,24623.669,24623.669,0
03.06.2018 23:00:00.000 GMT+0200,24601.470,24860.670,24582.970,24791.670,185.94299999999998
04.06.2018 23:00:00.000 GMT+0200,24801.470,24857.570,24709.669,24822.170,191.02179999999998
05.06.2018 23:00:00.000 GMT+0200,24823.470,25148.670,24811.970,25141.670,204.623
06.06.2018 23:00:00.000 GMT+0200,25146.970,25322.170,25115.469,25263.670,225.66920000000002
07.06.2018 23:00:00.000 GMT+0200,25258.970,25326.169,25074.570,25307.669,172.43080000000003
08.06.2018 23:00:00.000 GMT+0200,25307.669,25307.669,25307.669,25307.669,0
09.06.2018 23:00:00.000 GMT+0200,25307.669,25307.669,25307.669,25307.669,0
10.06.2018 23:00:00.000 GMT+0200,25266.470,25404.670,25242.470,25331.670,150.5463
11.06.2018 23:00:00.000 GMT+0200,25313.469,25390.070,25243.670,25299.670,219.1424
12.06.2018 23:00:00.000 GMT+0200,25327.970,25364.670,25185.670,25187.170,191.09220000000002
13.06.2018 23:00:00.000 GMT+0200,25184.470,25330.670,25125.070,25189.670,247.84569999999997
14.06.2018 23:00:00.000 GMT+0200,25157.470,25177.970,24884.670,25088.670,263.23589999999996
15.06.2018 23:00:00.000 GMT+0200,25088.670,25088.670,25088.670,25088.670,0
16.06.2018 23:00:00.000 GMT+0200,25088.670,25088.670,25088.670,25088.670,0
17.06.2018 23:00:00.000 GMT+0200,25048.970,25127.469,24819.669,25000.670,222.72189999999995
18.06.2018 23:00:00.000 GMT+0200,24988.469,25000.970,24555.070,24708.670,376.68649999999997
19.06.2018 23:00:00.000 GMT+0200,24715.970,24849.970,24626.670,24664.670,249.0309
20.06.2018 23:00:00.000 GMT+0200,24665.970,24788.470,24405.669,24471.170,331.31950000000006
21.06.2018 23:00:00.000 GMT+0200,24457.969,24663.170,24446.470,24601.670,238.24689999999998
22.06.2018 23:00:00.000 GMT+0200,24601.670,24601.670,24601.670,24601.670,0
23.06.2018 23:00:00.000 GMT+0200,24601.670,24601.670,24601.670,24601.670,0
24.06.2018 23:00:00.000 GMT+0200,24581.470,24612.470,24082.169,24281.669,344.9727
25.06.2018 23:00:00.000 GMT+0200,24280.970,24382.670,24222.070,24310.170,299.75110000000006
26.06.2018 23:00:00.000 GMT+0200,24293.970,24571.670,24086.070,24147.669,411.5564
27.06.2018 23:00:00.000 GMT+0200,24142.970,24308.670,23992.670,24233.670,433.20089999999993
28.06.2018 23:00:00.000 GMT+0200,24263.469,24509.670,24220.470,24295.669,461.2554999999999
29.06.2018 23:00:00.000 GMT+0200,24295.669,24295.669,24295.669,24295.669,0
30.06.2018 23:00:00.000 GMT+0200,24295.669,24295.669,24295.669,24295.669,0
01.07.2018 23:00:00.000 GMT+0200,24319.469,24336.970,24040.069,24308.170,406.6012999999999
02.07.2018 23:00:00.000 GMT+0200,24310.969,24464.070,24148.669,24181.169,469.01
03.07.2018 23:00:00.000 GMT+0200,24171.970,24271.569,24144.469,24225.670,164.6085
04.07.2018 23:00:00.000 GMT+0200,24215.969,24374.569,24126.970,24358.170,510.7121
05.07.2018 23:00:00.000 GMT+0200,24326.470,24520.670,24252.570,24464.670,492.182
06.07.2018 23:00:00.000 GMT+0200,24464.670,24464.670,24464.670,24464.670,0
07.07.2018 23:00:00.000 GMT+0200,24464.670,24464.670,24464.670,24464.670,0
08.07.2018 23:00:00.000 GMT+0200,24485.470,24795.670,24481.470,24781.169,317.2842
09.07.2018 23:00:00.000 GMT+0200,24790.470,24944.670,24773.969,24933.669,98.17229999999999
10.07.2018 23:00:00.000 GMT+0200,24769.970,24814.670,24616.969,24695.670,206.99409999999995
11.07.2018 23:00:00.000 GMT+0200,24724.470,24940.669,24690.970,24907.670,101.03999999999999
12.07.2018 23:00:00.000 GMT+0200,24921.470,25041.169,24882.070,25019.170,90.6681
13.07.2018 23:00:00.000 GMT+0200,25019.170,25019.170,25019.170,25019.170,0
14.07.2018 23:00:00.000 GMT+0200,25019.170,25019.170,25019.170,25019.170,0
15.07.2018 23:00:00.000 GMT+0200,25070.469,25103.970,24978.669,25057.669,77.95629999999998
16.07.2018 23:00:00.000 GMT+0200,25062.470,25156.169,24988.170,25121.669,90.0599
17.07.2018 23:00:00.000 GMT+0200,25134.469,25213.670,25096.669,25175.670,68.26070000000001
18.07.2018 23:00:00.000 GMT+0200,25174.469,25211.469,25046.670,25075.669,83.1885
19.07.2018 23:00:00.000 GMT+0200,25063.969,25124.670,24924.969,25042.169,98.6518
20.07.2018 23:00:00.000 GMT+0200,25042.169,25042.169,25042.169,25042.169,0
21.07.2018 23:00:00.000 GMT+0200,25042.169,25042.169,25042.169,25042.169,0
22.07.2018 23:00:00.000 GMT+0200,25090.970,25092.970,24975.469,25048.169,244.10920000000002
23.07.2018 23:00:00.000 GMT+0200,25044.470,25285.169,25039.969,25227.170,308.97509999999994
24.07.2018 23:00:00.000 GMT+0200,25222.970,25447.169,25107.570,25424.170,5.2154
25.07.2018 23:00:00.000 GMT+0200,25444.470,25588.670,25414.469,25541.670,4.5181000000000004
26.07.2018 23:00:00.000 GMT+0200,25511.470,25587.970,25367.670,25431.169,5.2403
27.07.2018 23:00:00.000 GMT+0200,25431.169,25431.169,25431.169,25431.169,0
28.07.2018 23:00:00.000 GMT+0200,25431.169,25431.169,25431.169,25431.169,0
29.07.2018 23:00:00.000 GMT+0200,25439.070,25495.669,25287.169,25307.670,7.1771
30.07.2018 23:00:00.000 GMT+0200,25330.469,25488.670,25293.570,25465.670,4.6302
31.07.2018 23:00:00.000 GMT+0200,25483.470,25495.470,25277.670,25316.670,7.254000000000001
01.08.2018 23:00:00.000 GMT+0200,25336.470,25360.670,25113.169,25334.169,8.0056
02.08.2018 23:00:00.000 GMT+0200,25357.470,25468.669,25289.569,25445.669,5.7694
03.08.2018 23:00:00.000 GMT+0200,25445.669,25445.669,25445.669,25445.669,0
04.08.2018 23:00:00.000 GMT+0200,25445.669,25445.669,25445.669,25445.669,0
05.08.2018 23:00:00.000 GMT+0200,25459.470,25541.669,25375.670,25500.670,4.4585
06.08.2018 23:00:00.000 GMT+0200,25500.970,25691.670,25492.470,25630.670,2.3153999999999995
07.08.2018 23:00:00.000 GMT+0200,25642.969,25663.470,25552.669,25565.669,3.1777
08.08.2018 23:00:00.000 GMT+0200,25519.470,25614.670,25490.670,25505.170,3.7043999999999997
09.08.2018 23:00:00.000 GMT+0200,25480.470,25489.970,25220.670,25339.169,7.1894
10.08.2018 23:00:00.000 GMT+0200,25339.169,25339.169,25339.169,25339.169,0
11.08.2018 23:00:00.000 GMT+0200,25339.169,25339.169,25339.169,25339.169,0
12.08.2018 23:00:00.000 GMT+0200,25309.970,25378.670,25150.669,25219.170,9.127000000000002
13.08.2018 23:00:00.000 GMT+0200,25230.970,25340.070,25203.669,25303.670,5.7926
14.08.2018 23:00:00.000 GMT+0200,25318.970,25322.470,24965.669,25202.670,7.915
15.08.2018 23:00:00.000 GMT+0200,25195.969,25606.670,25143.470,25592.669,6.2965
16.08.2018 23:00:00.000 GMT+0200,25571.970,25725.670,25501.070,25670.670,3.9468
17.08.2018 23:00:00.000 GMT+0200,25670.670,25670.670,25670.670,25670.670,0
18.08.2018 23:00:00.000 GMT+0200,25670.670,25670.670,25670.670,25670.670,0
19.08.2018 23:00:00.000 GMT+0200,25690.470,25790.669,25658.470,25757.670,3.6040000000000005
20.08.2018 23:00:00.000 GMT+0200,25751.470,25887.670,25723.469,25801.669,3.6482
21.08.2018 23:00:00.000 GMT+0200,25723.469,25836.670,25676.470,25718.670,4.8949
22.08.2018 23:00:00.000 GMT+0200,25726.470,25762.670,25605.170,25667.670,4.4674
23.08.2018 23:00:00.000 GMT+0200,25672.969,25826.670,25649.470,25792.669,3.6969000000000003
24.08.2018 23:00:00.000 GMT+0200,25792.669,25792.669,25792.669,25792.669,0
25.08.2018 23:00:00.000 GMT+0200,25792.669,25792.669,25792.669,25792.669,0
26.08.2018 23:00:00.000 GMT+0200,25809.970,26072.670,25800.469,26069.669,3.2496
27.08.2018 23:00:00.000 GMT+0200,26075.470,26148.070,26037.670,26080.169,13.568600000000002
28.08.2018 23:00:00.000 GMT+0200,26074.969,26166.670,26032.670,26129.670,17.6843
29.08.2018 23:00:00.000 GMT+0200,26134.470,26147.470,25934.670,25998.670,17.0056
30.08.2018 23:00:00.000 GMT+0200,25958.469,26028.670,25876.670,25999.670,25.929
31.08.2018 23:00:00.000 GMT+0200,25999.670,25999.670,25999.670,25999.670,0
01.09.2018 23:00:00.000 GMT+0200,25999.670,25999.670,25999.670,25999.670,0
02.09.2018 23:00:00.000 GMT+0200,26002.970,26060.069,25940.470,26005.669,15.6085
03.09.2018 23:00:00.000 GMT+0200,26006.469,26049.070,25801.169,25970.169,27.699799999999996
04.09.2018 23:00:00.000 GMT+0200,25972.970,26010.670,25824.070,25958.670,16.7804
05.09.2018 23:00:00.000 GMT+0200,25955.970,26074.170,25875.670,26006.669,24.769699999999997
06.09.2018 23:00:00.000 GMT+0200,25988.469,26015.470,25812.669,25942.670,29.0796
07.09.2018 23:00:00.000 GMT+0200,25942.670,25942.670,25942.670,25942.670,0
08.09.2018 23:00:00.000 GMT+0200,25942.670,25942.670,25942.670,25942.670,0
09.09.2018 23:00:00.000 GMT+0200,25931.970,26040.570,25856.669,25888.670,22.9588
10.09.2018 23:00:00.000 GMT+0200,25879.470,26019.669,25748.170,25985.670,13.772
11.09.2018 23:00:00.000 GMT+0200,25992.970,26147.670,25924.170,26002.170,28.261799999999997
12.09.2018 23:00:00.000 GMT+0200,25978.969,26188.670,25965.970,26149.670,29.707100000000004
13.09.2018 23:00:00.000 GMT+0200,26146.170,26224.570,26068.669,26151.670,29.896800000000006
14.09.2018 23:00:00.000 GMT+0200,26151.670,26151.670,26151.670,26151.670,0
15.09.2018 23:00:00.000 GMT+0200,26151.670,26151.670,26151.670,26151.670,0
16.09.2018 23:00:00.000 GMT+0200,26136.969,26184.170,26029.670,26063.670,23.7724
17.09.2018 23:00:00.000 GMT+0200,26055.470,26318.670,25952.970,26266.670,27.244799999999998
18.09.2018 23:00:00.000 GMT+0200,26275.970,26463.670,26226.069,26422.670,20.9078
19.09.2018 23:00:00.000 GMT+0200,26434.970,26699.170,26415.970,26693.669,18.2135
20.09.2018 23:00:00.000 GMT+0200,26696.469,26781.569,26678.669,26723.669,22.226399999999998
21.09.2018 23:00:00.000 GMT+0200,26723.669,26723.669,26723.669,26723.669,0
22.09.2018 23:00:00.000 GMT+0200,26723.669,26723.669,26723.669,26723.669,0
23.09.2018 23:00:00.000 GMT+0200,26691.470,26704.070,26543.669,26576.669,20.860400000000002
24.09.2018 23:00:00.000 GMT+0200,26583.970,26669.069,26475.669,26494.670,18.8152
25.09.2018 23:00:00.000 GMT+0200,26494.969,26604.669,26348.670,26401.170,19.8918
26.09.2018 23:00:00.000 GMT+0200,26388.469,26560.669,26335.069,26458.170,32.8807
27.09.2018 23:00:00.000 GMT+0200,26482.969,26515.670,26330.069,26476.169,38.1398
28.09.2018 23:00:00.000 GMT+0200,26476.169,26476.169,26476.169,26476.169,0
29.09.2018 23:00:00.000 GMT+0200,26476.169,26476.169,26476.169,26476.169,0
30.09.2018 23:00:00.000 GMT+0200,26513.970,26736.670,26512.969,26657.669,28.830400000000004
01.10.2018 23:00:00.000 GMT+0200,26658.470,26826.669,26537.569,26794.670,17.2769
02.10.2018 23:00:00.000 GMT+0200,26799.470,26951.670,26763.469,26861.670,14.9545
03.10.2018 23:00:00.000 GMT+0200,26805.470,26805.470,26469.669,26638.670,26.907600000000002
04.10.2018 23:00:00.000 GMT+0200,26666.470,26721.970,26300.669,26482.670,42.27739999999999
05.10.2018 23:00:00.000 GMT+0200,26482.670,26482.670,26482.670,26482.670,0
06.10.2018 23:00:00.000 GMT+0200,26482.670,26482.670,26482.670,26482.670,0
07.10.2018 23:00:00.000 GMT+0200,26515.470,26536.970,26216.669,26534.469,45.5997
08.10.2018 23:00:00.000 GMT+0200,26519.470,26546.970,26325.170,26460.970,35.429700000000004
09.10.2018 23:00:00.000 GMT+0200,26450.969,26505.469,25493.469,25500.470,50.8257
10.10.2018 23:00:00.000 GMT+0200,25459.969,25668.669,24895.170,25193.970,70.61240000000001
11.10.2018 23:00:00.000 GMT+0200,25216.969,25546.469,25003.669,25325.969,62.35279999999999
12.10.2018 23:00:00.000 GMT+0200,25325.969,25325.969,25325.969,25325.969,0
13.10.2018 23:00:00.000 GMT+0200,25325.969,25325.969,25325.969,25325.969,0
14.10.2018 23:00:00.000 GMT+0200,25335.970,25484.170,25119.070,25208.969,56.589200000000005
15.10.2018 23:00:00.000 GMT+0200,25186.470,25817.669,25177.470,25795.469,45.943400000000004
16.10.2018 23:00:00.000 GMT+0200,25753.970,25858.969,25479.669,25754.970,30.366400000000002
17.10.2018 23:00:00.000 GMT+0200,25731.470,25737.470,25237.169,25402.469,30.9516
18.10.2018 23:00:00.000 GMT+0200,25399.970,25607.670,25348.670,25437.470,38.19
19.10.2018 23:00:00.000 GMT+0200,25437.470,25437.470,25437.470,25437.470,0
20.10.2018 23:00:00.000 GMT+0200,25437.470,25437.470,25437.470,25437.470,0
21.10.2018 23:00:00.000 GMT+0200,25339.470,25574.070,25231.169,25300.969,41.7259
22.10.2018 23:00:00.000 GMT+0200,25308.970,25319.970,24765.170,25262.470,69.16659999999999
23.10.2018 23:00:00.000 GMT+0200,25257.969,25354.070,24531.669,24637.470,61.272499999999994
24.10.2018 23:00:00.000 GMT+0200,24711.470,25104.669,24590.970,24876.969,52.8375
25.10.2018 23:00:00.000 GMT+0200,24812.470,24912.169,24441.669,24777.170,78.6042
26.10.2018 23:00:00.000 GMT+0200,24777.170,24777.170,24777.170,24777.170,0
27.10.2018 23:00:00.000 GMT+0200,24777.170,24777.170,24777.170,24777.170,0
28.10.2018 22:00:00.000 GMT+0100,24753.970,25033.670,24120.169,24453.669,73.5054
29.10.2018 22:00:00.000 GMT+0100,24407.970,24930.170,24363.569,24886.970,63.10000000000001
30.10.2018 22:00:00.000 GMT+0100,24901.470,25338.670,24855.469,25076.970,54.66480000000001
31.10.2018 22:00:00.000 GMT+0100,25085.970,25399.670,25081.470,25358.470,48.1422
01.11.2018 22:00:00.000 GMT+0100,25242.469,25720.070,25075.170,25280.670,57.83670000000001
02.11.2018 22:00:00.000 GMT+0100,25280.670,25280.670,25280.670,25280.670,0
03.11.2018 22:00:00.000 GMT+0100,25280.670,25280.670,25280.670,25280.670,0
04.11.2018 23:00:00.000 GMT+0100,25261.970,25508.170,25167.470,25478.969,55.1435
05.11.2018 23:00:00.000 GMT+0100,25479.470,25701.169,25407.069,25685.970,50.89940000000001
06.11.2018 23:00:00.000 GMT+0100,25662.469,26231.170,25574.969,26221.969,58.2386
07.11.2018 23:00:00.000 GMT+0100,26188.469,26276.670,26077.670,26213.970,46.2904
08.11.2018 23:00:00.000 GMT+0100,26179.470,26239.470,25881.670,25978.470,54.22539999999999
09.11.2018 23:00:00.000 GMT+0100,25978.470,25978.470,25978.470,25978.470,0
10.11.2018 23:00:00.000 GMT+0100,25978.470,25978.470,25978.470,25978.470,0
11.11.2018 23:00:00.000 GMT+0100,25975.469,26103.469,25340.669,25393.470,53.8281
12.11.2018 23:00:00.000 GMT+0100,25414.969,25573.069,25193.669,25340.970,60.70400000000001
13.11.2018 23:00:00.000 GMT+0100,25380.469,25498.170,24932.669,25053.969,42.6503
14.11.2018 23:00:00.000 GMT+0100,25068.470,25353.669,24781.669,25319.469,60.767799999999994
15.11.2018 23:00:00.000 GMT+0100,25318.470,25511.670,25102.069,25449.970,52.044999999999995
16.11.2018 23:00:00.000 GMT+0100,25449.970,25449.970,25449.970,25449.970,0
17.11.2018 23:00:00.000 GMT+0100,25449.970,25449.970,25449.970,25449.970,0
18.11.2018 23:00:00.000 GMT+0100,25389.470,25495.570,24898.169,25037.469,40.277499999999996
19.11.2018 23:00:00.000 GMT+0100,25045.469,25049.469,24369.169,24451.970,66.80330000000001
20.11.2018 23:00:00.000 GMT+0100,24441.969,24667.170,24383.969,24467.970,53.647099999999995
21.11.2018 23:00:00.000 GMT+0100,24479.469,24545.970,24299.670,24333.169,19.067700000000002
