<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.07.06	3457.80	3463.20	3428.00	3447.80	15854	2378100	110
2018.07.09	3457.50	3469.45	3449.85	3463.10	15446	2316900	110
2018.07.10	3466.00	3478.90	3453.10	3471.10	11700	1755000	110
2018.07.11	3446.15	3450.00	3412.90	3423.40	20915	3137250	110
2018.07.12	3433.80	3452.00	3417.70	3450.75	11737	1760550	110
2018.07.13	3455.00	3465.70	3447.80	3456.60	15985	2397750	110
2018.07.16	3449.95	3464.35	3442.55	3454.50	13306	1995900	110
2018.07.17	3449.05	3474.55	3430.05	3467.50	15354	2303100	110
2018.07.18	3467.50	3488.40	3465.40	3483.50	12980	1947000	110
2018.07.19	3480.40	3486.30	3462.65	3469.00	17658	2648700	120
2018.07.20	3465.35	3480.40	3430.60	3455.40	23365	3504750	120
2018.07.23	3449.80	3463.90	3438.70	3458.90	15471	2320650	120
2018.07.24	3469.80	3492.70	3459.10	3477.90	16809	2521350	120
2018.07.25	3478.80	3502.05	3459.20	3493.25	21019	3152850	120
2018.07.26	3485.30	3509.50	3482.60	3502.90	17644	2646600	120
2018.07.27	3509.80	3529.10	3505.75	3511.90	21445	3216750	120
2018.07.30	3506.70	3521.45	3501.30	3503.45	17034	2555100	120
2018.07.31	3511.70	3535.80	3508.20	3522.45	16921	2538150	120
2018.08.01	3520.70	3531.10	3499.80	3506.45	24100	3615000	120
2018.08.02	3494.80	3496.10	3459.80	3488.40	19978	2996700	120
2018.08.03	3482.80	3493.40	3469.30	3491.40	18366	2754900	120
2018.08.06	3486.45	3501.25	3470.65	3482.00	17099	2564850	120
2018.08.07	3485.30	3515.05	3485.15	3504.00	11711	1756650	120
2018.08.08	3501.05	3509.20	3485.60	3487.00	11474	1721100	120
2018.08.09	3492.40	3497.20	3478.00	3492.00	14855	2228250	120
2018.08.10	3474.90	3478.90	3412.30	3422.00	17966	2694900	120
2018.08.13	3406.80	3418.80	3399.10	3406.90	21720	3258000	120
2018.08.14	3420.00	3434.70	3397.60	3422.90	16206	2430900	120
2018.08.15	3415.30	3422.90	3336.90	3353.05	19444	2916600	120
2018.08.16	3367.80	3387.60	3355.80	3372.90	12717	1907550	120
2018.08.17	3378.80	3386.00	3353.60	3376.90	18008	2701200	120
2018.08.20	3378.70	3404.70	3376.70	3389.80	13605	2040750	120
2018.08.21	3391.70	3423.95	3386.30	3408.80	11130	1669500	120
2018.08.22	3405.70	3429.80	3399.70	3419.80	11138	1670700	120
2018.08.23	3418.20	3430.70	3414.80	3416.80	11297	1694550	130
2018.08.24	3422.70	3436.80	3417.70	3429.80	9690	1453500	120
2018.08.27	3441.70	3461.62	3433.70	3458.80	7381	1107150	120
2018.08.28	3459.70	3463.90	3445.20	3447.95	9096	1364400	120
2018.08.29	3454.20	3460.80	3438.50	3457.80	9755	1463250	120
2018.08.30	3448.70	3450.70	3419.80	3421.80	16699	2504850	120
2018.08.31	3424.10	3427.70	3378.50	3391.70	13040	1956000	120
2018.09.03	3382.00	3397.20	3380.70	3390.25	8112	1216800	140
2018.09.04	3397.15	3406.65	3343.35	3364.35	14320	2148000	140
2018.09.05	3349.45	3353.40	3312.90	3321.65	16437	2465550	120
2018.09.06	3310.60	3329.50	3293.20	3306.20	16197	2429550	120
2018.09.07	3294.00	3304.60	3273.00	3289.10	20562	3084300	80
2018.09.10	3292.90	3323.15	3286.65	3313.00	12222	1833300	120
2018.09.11	3317.90	3319.00	3286.85	3319.00	14456	2168400	120
2018.09.12	3318.90	3329.50	3303.20	3318.00	20366	3054900	120
2018.09.13	3319.15	3354.40	3314.80	3338.00	16811	2521650	120
2018.09.14	3344.90	3350.65	3333.00	3341.40	17985	2697750	120
2018.09.17	3334.90	3352.15	3331.75	3334.35	14193	2128950	120
2018.09.18	3339.35	3368.20	3336.90	3362.10	11057	1658550	120
2018.09.19	3361.10	3374.07	3350.30	3371.35	9651	1447650	120
2018.09.20	3367.10	3413.80	3366.10	3409.95	19196	2879400	120
2018.09.21	3414.90	3434.85	3413.15	3426.00	9734	1460100	120
2018.09.24	3420.05	3421.85	3404.75	3408.60	6902	1035300	120
2018.09.25	3408.50	3424.75	3406.95	3417.10	9062	1359300	80
2018.09.26	3425.15	3437.15	3415.95	3425.10	8610	1291500	120
2018.09.27	3419.00	3454.85	3406.95	3438.25	7949	1192350	130
2018.09.28	3441.75	3442.85	3380.25	3397.00	12890	1933500	120
2018.10.01	3401.30	3426.20	3398.10	3404.05	8129	1219350	120
2018.10.02	3396.95	3397.80	3369.75	3384.50	15149	2272350	120
2018.10.03	3396.35	3421.35	3387.05	3409.30	11903	1785450	140
2018.10.04	3387.75	3400.50	3361.85	3371.20	18042	2706300	140
2018.10.05	3375.55	3379.55	3329.75	3341.70	14931	2239650	140
2018.10.08	3343.80	3343.80	3298.35	3320.20	16026	2403900	140
2018.10.09	3313.55	3331.95	3277.35	3317.80	16768	2515200	140
2018.10.10	3316.15	3323.65	3238.80	3248.80	22257	3338550	140
2018.10.11	3213.90	3254.00	3173.95	3195.80	34902	5235300	140
2018.10.12	3239.15	3254.65	3167.95	3203.80	28694	4304100	140
2018.10.15	3184.15	3217.95	3177.65	3207.80	21145	3171750	140
2018.10.16	3212.15	3265.80	3206.15	3262.80	14554	2183100	140
2018.10.17	3264.15	3280.65	3228.95	3250.80	20388	3058200	140
2018.10.18	3240.15	3258.95	3185.95	3200.80	23055	3458250	140
2018.10.19	3219.65	3227.95	3184.95	3211.80	25091	3763650	140
2018.10.22	3226.65	3243.65	3184.95	3193.80	22659	3398850	140
2018.10.23	3154.65	3186.85	3131.95	3175.85	33516	5027400	80
2018.10.24	3171.85	3186.85	3099.85	3103.85	90612	13591800	80
2018.10.25	3106.85	3179.85	3105.85	3158.45	83186	12477900	80
2018.10.26	3129.35	3156.85	3090.35	3131.35	135729	20359350	80
2018.10.29	3133.30	3182.40	3107.35	3134.95	98546	14781900	80
2018.10.30	3154.80	3171.15	3121.85	3170.95	128669	19300350	80
2018.10.31	3181.55	3210.05	3180.65	3187.35	65647	9847050	80
2018.11.01	3186.35	3227.75	3185.25	3206.75	70153	10522950	80
2018.11.02	3238.45	3250.50	3202.80	3224.75	79187	11878050	80
2018.11.05	3209.55	3229.95	3208.95	3218.55	49721	7458150	80
2018.11.06	3227.95	3228.95	3196.20	3225.95	50015	7502250	80
2018.11.07	3228.95	3264.15	3218.95	3264.15	47766	7164900	80
2018.11.08	3254.00	3262.80	3226.90	3233.10	62012	9301800	80
2018.11.09	3223.00	3238.20	3204.30	3235.20	88677	13301550	80
2018.11.12	3243.10	3247.30	3186.85	3190.35	62372	9355800	80
2018.11.13	3200.30	3227.90	3195.40	3204.10	70440	10566000	80
2018.11.14	3206.10	3239.40	3178.40	3202.10	144131	21873870	80
2018.11.15	3215.10	3227.70	3163.20	3214.80	198953	30992844	0
2018.11.16	3207.90	3214.60	3157.40	3191.20	184760	31292540	80
2018.11.19	3185.05	3205.35	3145.10	3151.10	65164	10624078	80
2018.11.20	3151.35	3152.10	3099.60	3111.10	86697	13630824	80
2018.11.21	3128.05	3156.45	3125.65	3147.45	61513	10610404	80
2018.11.22	3148.40	3151.00	3120.20	3127.10	4942	0	0
2018.11.23	3128.10	3144.30	3112.70	3130.95	47291	7957144	80
2018.11.26	3149.25	3183.20	3149.25	3180.00	42043	8082133	80
2018.11.27	3169.40	3193.30	3149.80	3172.50	59575	5933712	80
2018.11.28	3184.30	3204.45	3164.80	3202.45	61440	4800674	80
2018.11.29	3195.70	3197.45	3168.35	3182.45	117620	7634794	80
2018.11.30	3182.20	3185.55	3158.10	3185.05	74059	9848047	80
