<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.08.26	1160.60	1179.30	1132.60	1175.10	8352	0	0
2011.08.28	1175.70	1178.10	1174.80	1177.10	124	0	0
2011.08.29	1177.30	1208.30	1175.30	1207.10	5207	0	0
2011.08.30	1207.30	1218.30	1193.60	1202.80	6772	0	0
2011.08.31	1203.10	1229.30	1202.30	1216.80	6690	0	0
2011.09.01	1217.10	1228.10	1198.90	1199.60	7695	0	0
2011.09.02	1199.30	1202.80	1168.30	1169.60	6981	0	0
2011.09.04	1163.10	1165.90	1161.80	1165.80	220	0	0
2011.09.05	1165.90	1166.30	1136.10	1138.60	4562	0	0
2011.09.06	1138.80	1167.80	1135.80	1166.30	9524	0	0
2011.09.07	1166.60	1201.80	1165.80	1201.30	6723	0	0
2011.09.08	1201.10	1203.30	1179.10	1182.40	8828	0	0
2011.09.09	1182.60	1193.40	1146.60	1157.80	10246	0	0
2011.09.11	1146.60	1149.10	1146.40	1147.60	207	0	0
2011.09.12	1147.80	1171.10	1129.30	1165.20	12348	0	0
2011.09.13	1165.10	1176.30	1144.60	1166.90	13104	0	0
2011.09.14	1167.10	1202.10	1154.80	1188.80	11726	0	0
2011.09.15	1189.10	1209.10	1182.10	1209.10	11199	0	0
2011.09.18	1202.95	1202.95	1198.15	1199.65	537	0	0
2011.09.19	1199.95	1207.65	1185.65	1196.20	8762	0	0
2011.09.20	1196.70	1220.40	1191.70	1203.50	9380	0	0
2011.09.21	1203.70	1209.40	1160.50	1162.90	10384	0	0
2011.09.22	1162.70	1164.70	1113.20	1136.20	13348	0	0
2011.09.23	1136.40	1144.70	1108.40	1136.90	13345	0	0
2011.09.25	1128.40	1150.70	1128.40	1149.20	869	0	0
2011.09.26	1149.40	1165.20	1121.40	1161.90	12598	0	0
2011.09.27	1162.20	1196.20	1161.40	1174.30	9472	0	0
2011.09.28	1174.40	1187.70	1149.50	1150.90	11294	0	0
2011.09.29	1150.70	1176.40	1139.40	1162.90	12063	0	0
2011.09.30	1162.70	1163.40	1127.40	1128.00	11087	0	0
2011.10.02	1128.90	1132.70	1125.40	1131.70	604	0	0
2011.10.03	1131.40	1139.20	1089.90	1092.90	12276	0	0
2011.10.04	1093.00	1125.40	1073.90	1121.40	13669	0	0
2011.10.05	1121.20	1146.40	1112.20	1137.40	11509	0	0
2011.10.06	1137.20	1165.90	1134.40	1162.90	10720	0	0
2011.10.07	1163.20	1178.90	1150.20	1161.00	9781	0	0
2011.10.09	1163.70	1168.90	1161.70	1168.40	432	0	0
2011.10.10	1168.70	1197.40	1168.30	1194.40	7794	0	0
2011.10.11	1194.70	1199.90	1186.00	1190.20	8281	0	0
2011.10.12	1190.00	1220.70	1185.40	1203.40	8574	0	0
2011.10.13	1203.50	1208.90	1190.20	1201.50	9238	0	0
2011.10.14	1201.40	1225.70	1197.90	1223.70	7297	0	0
2011.10.16	1222.90	1227.20	1222.70	1225.90	285	0	0
2011.10.17	1226.00	1234.90	1191.90	1195.90	7681	0	0
2011.10.18	1196.00	1233.80	1190.00	1221.00	8945	0	0
2011.10.19	1220.70	1231.50	1206.00	1213.70	8592	0	0
2011.10.20	1213.50	1220.40	1196.90	1214.70	10166	0	0
2011.10.21	1214.40	1239.90	1214.20	1239.30	7239	0	0
2011.10.23	1233.30	1238.40	1231.20	1237.90	371	0	0
2011.10.24	1238.00	1256.70	1233.70	1250.20	6896	0	0
2011.10.25	1250.40	1258.70	1226.40	1228.70	8040	0	0
2011.10.26	1228.90	1248.70	1220.90	1244.50	8984	0	0
2011.10.27	1244.90	1293.30	1242.20	1287.90	8741	0	0
2011.10.28	1288.20	1288.40	1277.20	1286.00	7607	0	0
2011.10.30	1283.80	1284.40	1277.80	1277.90	233	0	0
2011.10.31	1278.20	1281.80	1245.40	1247.20	7920	0	0
2011.11.01	1247.30	1251.70	1212.50	1222.90	11785	0	0
2011.11.02	1222.70	1242.40	1222.30	1230.30	9834	0	0
2011.11.03	1230.40	1263.40	1217.50	1259.50	11519	0	0
2011.11.04	1259.70	1262.30	1238.40	1255.00	8953	0	0
2011.11.06	1257.00	1262.30	1255.40	1257.30	281	0	0
2011.11.07	1257.40	1266.80	1235.90	1261.70	9196	0	0
2011.11.08	1261.80	1278.40	1251.90	1276.20	7922	0	0
2011.11.09	1275.90	1277.00	1226.20	1226.40	11523	0	0
2011.11.10	1226.20	1248.20	1221.80	1240.90	10621	0	0
2011.11.11	1241.20	1267.90	1237.20	1264.40	7647	0	0
2011.11.13	1267.70	1273.90	1267.70	1272.20	203	0	0
2011.11.14	1271.90	1273.70	1246.90	1255.20	7597	0	0
2011.11.15	1255.40	1264.40	1237.50	1255.20	8130	0	0
2011.11.16	1254.90	1260.90	1229.90	1231.90	10090	0	0
2011.11.17	1232.20	1243.90	1208.90	1212.90	11845	0	0
2011.11.18	1213.00	1231.90	1210.80	1215.90	8840	0	0
2011.11.20	1209.70	1210.30	1203.70	1208.80	229	0	0
2011.11.21	1208.70	1210.20	1182.40	1191.70	8941	0	0
2011.11.22	1191.90	1200.70	1181.20	1186.00	8254	0	0
2011.11.23	1185.90	1186.20	1160.40	1162.70	9812	0	0
2011.11.24	1162.90	1175.70	1155.20	1159.20	5695	0	0
2011.11.25	1161.00	1172.90	1149.30	1155.20	7198	0	0
2011.11.27	1171.90	1177.90	1171.50	1173.00	281	0	0
2011.11.28	1173.20	1197.90	1172.40	1191.40	7269	0	0
2011.11.29	1191.30	1207.20	1187.70	1190.70	8429	0	0
2011.11.30	1190.80	1246.80	1183.90	1243.40	8419	0	0
2011.12.01	1243.70	1251.20	1236.30	1244.20	7010	0	0
2011.12.02	1244.40	1262.90	1242.50	1243.40	7494	0	0
2011.12.04	1248.90	1254.90	1248.90	1252.40	237	0	0
2011.12.05	1252.50	1266.70	1249.20	1252.50	6895	0	0
2011.12.06	1252.70	1265.90	1245.70	1257.30	7093	0	0
2011.12.07	1257.50	1267.70	1244.20	1263.50	7578	0	0
2011.12.08	1263.20	1271.80	1230.70	1235.70	9920	0	0
2011.12.09	1236.00	1255.50	1228.70	1253.80	7722	0	0
2011.12.11	1259.20	1259.20	1255.50	1257.00	109	0	0
2011.12.12	1257.20	1260.30	1226.40	1235.70	7641	0	0
2011.12.13	1236.10	1249.80	1218.70	1226.50	9256	0	0
2011.12.14	1226.60	1232.50	1208.90	1212.70	10301	0	0
2011.12.15	1212.40	1226.70	1204.70	1220.00	8160	0	0
