<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.15	7778.90	7783.90	7628.80	7670.30	123440	18516000	80
2018.06.18	7641.90	7657.17	7601.75	7655.50	102365	15354750	80
2018.06.19	7557.70	7639.12	7549.00	7634.80	126382	18957300	80
2018.06.20	7655.05	7707.80	7627.20	7643.80	103450	15517500	80
2018.06.21	7657.50	7672.95	7547.72	7551.40	122467	18370050	80
2018.06.22	7570.50	7699.62	7565.05	7668.60	108164	16224600	80
2018.06.25	7644.55	7668.05	7488.62	7494.90	135251	20287650	80
2018.06.26	7528.90	7584.42	7514.85	7567.85	119675	17951250	80
2018.06.27	7557.15	7642.15	7514.80	7576.80	157650	23647500	80
2018.06.28	7592.50	7657.12	7575.00	7644.87	146144	21921600	80
2018.06.29	7665.95	7709.10	7615.62	7624.50	139233	20884950	80
2018.07.02	7582.15	7590.60	7536.95	7572.60	129225	19383750	80
2018.07.03	7584.70	7634.50	7544.25	7576.10	128021	19203150	80
2018.07.04	7579.50	7590.40	7561.05	7582.82	71927	10789050	80
2018.07.05	7582.55	7627.50	7573.30	7622.00	131679	19751850	80
2018.07.06	7649.10	7651.35	7571.30	7624.00	112591	16888650	80
2018.07.09	7651.85	7714.62	7625.60	7696.50	93285	13992750	80
2018.07.10	7701.40	7718.10	7678.10	7699.60	110575	16586250	80
2018.07.11	7649.30	7651.55	7568.92	7592.90	133347	20002050	80
2018.07.12	7620.40	7677.52	7597.95	7673.00	107484	16122600	80
2018.07.13	7689.85	7720.55	7660.12	7672.37	94285	14142750	80
2018.07.16	7656.80	7674.80	7566.70	7623.57	95838	14375700	80
2018.07.17	7607.90	7685.72	7583.10	7659.10	98621	14793150	80
2018.07.18	7664.70	7690.52	7651.75	7678.52	91089	13663350	100
2018.07.19	7675.70	7707.60	7662.65	7682.72	114367	17155050	80
2018.07.20	7684.50	7709.70	7633.70	7674.20	128645	19296750	80
2018.07.23	7668.70	7682.40	7623.45	7665.02	119551	17932650	80
2018.07.24	7683.00	7744.90	7650.45	7706.22	121354	18203100	80
